domanda,opzioneA,opzioneB,opzioneC,opzioneD,soluzione,motivazione
"267. Relativamente a soluzioni di VPN basate su SSL (Secure Socket Layer), quale di queste affermazioni è falsa? (2208)",Non fanno autenticazione dell'header IP,Hanno delle criticità rispetto ad attacchi DoS,Utilizzano tunnel basati sul protocollo TCP o UDP,Esistono soluzioni standard,D,"A differenza di IPsec che è uno standard IETF rigoroso, le SSL VPN sono state implementate in modi proprietari e diversi da vari vendor per anni (anche se ora esistono protocolli come OpenVPN o SSTP)."
268. L'inoltro di pacchetti Ipv6 su una LAN: (1904),Non fa uso di meccanismi di neighbor discovery in quanto esiste una regola per mappare un qualunque indirizzo IPv6 in un indirizzo MAC.,Non fa uso di meccanismo di neighbor discovery per quanto riguarda l'inoltro di pacchetti IPv6 multicast e broadcast in quanto esiste una regola per mappare questi indirizzi IPv6 in un indirizzo MAC.,Fa uso di meccanismi di neighbor discovery per tutte le tipologie di indirizzi IPv6.,Non fa uso di meccanismi di neighbor discovery per quanto riguarda l'inoltro di pacchetti IPv6 multicast in quanto esiste una regola per mappare questi indirizzi IPv6 in un indirizzo MAC.,D,"Per i pacchetti Multicast, non si usa NDP/ARP per trovare il MAC. Il MAC destinazione viene generato algoritmicamente (33:33:xx:xx:xx:xx) a partire dall'indirizzo IP multicast."
269. Nel protocollo OSPF a regime tutti i router hanno in memoria: (1936),Lo stesso albero di percorsi ottimi,La base di dati descrivente l'area cui appartengono,La stessa base di dati che descrive l'intero AS,Un set di Distance Vector di tutti i router adiacenti,B,"Tutti i router in un'area hanno lo stesso LSDB (Topology Map) di quell'area. (Non lo stesso albero SPF, perché la radice cambia per ogni router)."
270. Nel protocollo OSPF i router connessi ad una stessa LAN vengono rappresentati nel grafo che descrive la rete come: (1935),Un unico nodo,Una struttura di connessioni logiche di forma stellare,Una struttura di connessioni logiche completamente magliata,Una struttura composta da un insieme di nodi su un link broadcast,B,La rete LAN è rappresentata da un nodo fittizio (pseudonodo) gestito dal Designated Router. Tutti i router fisici sono connessi a stella a questo pseudonodo.
542. Il protocollo BGP è utilizzato in Internet per (1973),Lo scambio di informazioni tra router che appartengono ad autonomous system diversi,Comunicare ai router confinanti lo stato dei link di un router,La scoperta di router vicini (bordering routers) su una rete locale,Individuare la posizione geografica di un host in base al suo indirizzo IP,A,BGP (Border Gateway Protocol) è il protocollo standard de facto per il routing Inter-AS su Internet.
"274. The IPsec ""Tunnel Mode"" encompasses the encryption of","The IP header, TCP/UDP header, and payload of the internal packet",Only the TCP/UDP header and payload,Only the payload of the internal packet,"The whole external packet, header included",A,"In 'Tunnel Mode', IPsec cifra l'intero pacchetto originale (incluso il suo header IP) e lo incapsula in un nuovo pacchetto IP. Questo protegge l'identità degli indirizzi interni."
"275. Two hosts A and B belong to the same physical network and have IP addresses 130.192.1.1/25 and 130.192.1.129/24, respectively.",A directly communicates with B and vice versa,A directly communicates with B but not vice versa,A can communicate with B only by means of a router,A cannot communicate with B,C,"A (/25) vede B (129) come esterno (subnet 0-127), quindi invia al router. B (/24) vede A (1) come interno (subnet 0-255), quindi invia ARP. Poiché il percorso di andata richiede un router, la comunicazione dipende dal router."
277. In the DS-Lite solution for the IPv4-IPv6 transition,The entries of the filtering database of an Ethernet switch,The NAT feature is not available,The NAT feature is implemented for all users on proper ISP devices,The NAT feature is implemented on both the CPE and the ISP devices,C,"In DS-Lite, il NAT IPv4 viene spostato dal router utente (CPE) alla rete dell'operatore (AFTR), che esegue un CGNAT (Carrier Grade NAT) centralizzato per molti utenti."
278. The metric (cost) used by a routing algorithm,Expresses the probability to use the shortest path,Expresses the complexity of the algorithm in performing the path computation,Expresses the weight assigned to a link (channel) in the path selection,Nessuna delle precedenti,C,"La metrica è un valore numerico (peso) assegnato ai link. I protocolli di routing cercano il percorso con la somma dei pesi minore (o maggiore, a seconda della metrica)."
279. BGP is used in the Internet for,Find out the geographic position of a host based on its IP address,Discovering neighboring (bordering) routers on a local are network,Communicating to neighboring routers the state of the links of a router,The exchange of routing information between routers belonging to different autonomous systems,D,"Il BGP (Border Gateway Protocol) è il protocollo fondamentale di Internet per scambiare informazioni di raggiungibilità (rotte) tra diversi sistemi autonomi (ISP, grandi aziende)."
282. Two IP networks 130.192.0.0/24 and 130.192.2.0/24 can be aggregated in:,130.192.0.0/23,They cannot be aggregated,130.192.0.0/22,130.192.2.0/23,C,"Le reti 0.0/24 e 2.0/24 non sono contigue (manca la 1.0 per fare una /23). L'aggregazione minima che le copre entrambe è la 130.192.0.0/22 (che include 0.0, 1.0, 2.0, 3.0)."
284. RSVP (Resource reSerVation Protocol) allows:,To monitor delay and loss experienced in the network by packets of multimedia applications,Servers to reserve computing resources in their shared processors,Routers to know the requirements of an application in terms of quality of service,To limit the delay variation (jitter) experienced by packets in routers,C,RSVP è un protocollo di segnalazione usato dalle applicazioni per richiedere e prenotare risorse specifiche (QoS) ai router lungo il percorso dei dati.
"285. In DiffServ, a ""class of service"" identifies:","A set of packets that are handled the same way by routers (for example, all VoIP traffic)",A working mode of border routers that have to classify and mark incoming packets,A set of packets that belong to the same VoIP session,Nessuna delle precedenti,A,"In DiffServ, i pacchetti sono marcati con un codice (DSCP) che li assegna a una 'Classe'. Tutti i pacchetti della stessa classe ricevono lo stesso trattamento (priorità, banda) dai router."
286. The importance of MPLS (multi-protocol label switching) in today's and future computer networks stems from the possibility to,Have a single control plan for different switching technologies,Balance traffic across a server farm,Realize devices that can operate without needing to be configured,Realize switches with specific support to guarantee quality of servic,A,"MPLS permette di usare un unico piano di controllo (IP Routing) per gestire il forwarding su diverse tecnologie di trasporto (Ethernet, ATM, Frame Relay), unificando la rete."
"288. In the MPLS (multi-protocol label switching) architecture, LSPs (label switched paths)",Consist in the shortest path towards a given destination,Represent alternative paths for forwarding packets towards a given destination kept by a router in its routing table,Are set up by network nodes that agree on the labels to be used for packets belonging to a specific forwarding equivalence class (FEC),Are exchanged by routers to create a map of the network,C,Un LSP è il percorso logico creato attraverso la rete MPLS. Viene stabilito quando i router concordano (tramite protocolli come LDP) sulle etichette da usare per una certa destinazione (FEC).
289. The operations that an MPLS router can perform on labels are:,Labels cannot be modified by routers.,"Add a label in most external position of the MPLS header (PUSH), remove a label from most external position in the MPLS header (POP), change the content of the external label (SWAP).","Add a label only if there are no others in the MPLS header (only one label is allowed) (PUSH), remove the only allowed label from the MPLS header (POP) upon the packet exiting the MPLS network, change the content of the label (SWAP).","Add a label in any position of the MPLS header (PUSH), remove a label from any position in the MPLS header (POP), change the content of any label (SWAP).",B,"MPLS gestisce le etichette come una pila (stack). Le operazioni ammesse sono Push (aggiungi in cima), Pop (rimuovi dalla cima) e Swap (sostituisci quella in cima)."
291. In an IPv4 network,A host always delivers to the application layer all the multicast packets received,"A host is reached by a multicast packet related to a specific group only if it joined that group, whichever is the layer 2 technology adopted in the network",A host can be reached by a multicast packet related to a specific group even if it did not join that group before,A host cannot understand a multicast IPv4 packet,C,"Su reti Ethernet, il traffico multicast può essere inoltrato come broadcast (flooding) dagli switch. Quindi un host può ricevere fisicamente il pacchetto anche se non l'ha richiesto (lo scarterà poi il software)."
292. The Neighbor Discovery procedure in IPv6,Is based on a multicast ICMPv6 packet,Is based on ARPv6,Needs the network to support IPv4,Is based on a broadcast ICMPv6 packet,A,"Neighbor Discovery (NDP) sostituisce ARP. Usa messaggi ICMPv6 inviati a indirizzi Multicast specifici (Solicited-Node), evitando il broadcast inefficiente."
294. IPv6 Private addresses,Are used only on routers,"Are defined in such a way that they are globally unique with high probability, but they cannot anyway be used on a global level",Are used to interconnect private networks through a public network,Are used only for on-link communications,B,"Si riferisce agli indirizzi 'Unique Local' (ULA). Sono generati casualmente per evitare conflitti se si uniscono reti, ma non sono routabili su Internet pubblica."
295. IPv6 Site Local addresses,Are automatically setup by IPv6 devices for on-link communications,Are deprecated but they can be used in IPv6 networks,Are assigned by a central authority that guarantees their global uniqueness,Do not exist,B,Gli indirizzi Site-Local sono stati deprecati (sostituiti dagli ULA) ma possono ancora trovarsi in vecchie configurazioni.
"306. Si consideri una topologia ad anello (A-B-C-D). Con algoritmo flooding, se A invia a D, quante copie arrivano a D?",1,2,4,E' proporzionale al valore del campo Time To Live presente nel pacchetto,D,"In un anello senza meccanismi di stop (come la memoria dei pacchetti visti), il flooding fa girare i pacchetti all'infinito finché il TTL non scade. D riceverà molte copie."
307. L'importanza di MPLS nelle reti odierne deriva dalla possibilità di,Trasportare efficientemente pacchetti IP sulle reti ATM,Collegare ad alta velocità i server ai loro dischi,Realizzare facilmente ed efficacemente ingegnerizzazione del traffico (traffic engineering),Realizzare apparati in grado di operare senza bisogno di configurazione,C,MPLS Traffic Engineering (MPLS-TE) permette di spostare il traffico su percorsi non standard per ottimizzare l'uso della banda.
311. Per l'instaurazione di un LSP è indispensabile che,tutti i link sul percorso utilizzino lo stesso protocollo di livello due,i router mpls sul percorso utilizzino lo stesso protocollo per la distribuzione delle etichette,le destinazioni finali dei pacchetti che viaggiano sull'LSP supportino mpls,i router mpls sul percorso eseguano un' operazione di mapping,D,"Per creare un percorso (LSP), ogni router deve mappare una classe di traffico (FEC) a un'etichetta specifica."
315. Indicate the false claim about the Link State algorithm,The Link State algorithm converges faster than the Distance Vector algorithm,The RIP (Routing Information Protocol) protocol is based on the Link State algorithm,The Link State algorithm seldom generates loops,The Link State algorithm exchanges less information than the Distance Vector algorithm,B,"RIP è un protocollo Distance Vector, non Link State. Questa è l'affermazione falsa."
318. Data una rete composta da diversi reti fisiche... è possibile realizzare un piano di indirizzamento ottimizzato...,Assegnando indirizzi random,Assegnando in ordine decrescente,Dividendo la rete in aree e definendo range di indirizzi distinti da utilizzare in ciascuna di quelle aree,Nessuna delle precedenti,C,"L'assegnazione gerarchica (per aree) permette l'aggregazione delle rotte (summarization), riducendo le tabelle di routing."
320. L'High speed packet access (HSPA):,Utilizza canali dedicati per una migliore trasmissione,IL TTI aumenta 10ms,Utilizza canali condivisi per ridurre lo spreco di risorse,Il TTI di 1ms grazie all'utilizzo di OFDMA...,C,"HSPA introduce canali condivisi ad alta velocità che vengono assegnati dinamicamente agli utenti, migliorando l'efficienza rispetto ai canali dedicati."
326. Utilizzando l'algoritmo del secchiello a gettoni... si riesce a controllare:,Che il tempo di attraversamento non superi rB secondi.,"Il numero di pacchetti al secondo immessi non superi r, ed il massimo burst non superi B.","Il numero di pacchetti al secondo immessi non superi B, ed il massimo burst non superi r.",Il jitter non superi B/r.,B,"Token Bucket: Rate medio = r (velocità gettoni), Burst massimo = B (capacità secchiello)."
330. L'architettura MPLS è caratterizzata da:,Un diverso meccanismo (rispetto all'IP puro) per decidere l'interfaccia di uscita verso cui un pacchetto debba essere inoltrato,Protocolli di routing particolarmente veloci...,Terminali di rete intelligenti...,Un supporto particolarmente evoluto per fornire servizi a qualità garantita.,A,MPLS usa il Label Swapping (corrispondenza esatta su etichetta) invece del Longest Prefix Match sugli indirizzi IP per il forwarding.
332. Le reti 1.0/24 e 192.168.2.0/24 sono aggregabili in:,192.168.0.0/23,0.0.0.0/0,192.168.1.0/23,Non sono aggregabili.,B,Le reti 1.0 e 2.0 non sono contigue per una /23. L'unica aggregazione che le include entrambe tra le opzioni (seppur banale) è la default route 0.0.0.0/0.
333. Le soluzioni di VPN di livello 3 basate su MPLS sono caratterizzate da,Livelli particolarmente alti di sicurezza...,Buon livello di automatizzazione e integrazione tra la dorsale pubblica e le reti private,Meccanismi di tunneling di livello 3...,Gestione diretta da parte dell'utente...,B,"MPLS L3VPN automatizza lo scambio di rotte tra sedi clienti e provider tramite BGP, rendendo la rete molto scalabile."
335. Le soluzioni di VPN basate su SSL consentono:,Di distribuire in modo sicuro su diversi server...,Di creare cluster di server privati,Ad un'azienda di rendere disponibili in modo sicuro ai propri dipendenti fuori sede specifiche applicazioni aziendali.,La realizzazione di un backbone...,C,Le SSL VPN sono ideali per dare accesso remoto granulare a specifiche applicazioni web senza configurare client complessi.
338. Gli LSP nell'architettura MPLS:,Rappresentano percorsi alternativi...,Vengono scambiati dai router...,Costituiscono il percorso più breve...,Vengono creati (set up) per il trasporto di pacchetti appartenenti ad una classe di equivalenza di inoltro (FEC).,D,Un LSP è il tunnel creato per trasportare una specifica classe di traffico (FEC) attraverso la rete MPLS.
345. Due host collegati ad una rete Switched Ethernet attraverso porte configurate in modalità VLAN,Possono comunicare solo se appartenenti alla stessa VLAN,Non possono comunicare,"Se appartengono a VLAN diverse, possono comunicare solo se sono collegati a switch diversi e il link tra gli switch è configurato in modalità Trunk","Se appartengono a VLAN diverse, è possibile che riescano a comunicare anche se sono collegati a switch diversi e le porte degli switch sono configurate in modalità Access.",D,"Se colleghi due porte Access di VLAN diverse (es. VLAN 10 su switch A collegata a VLAN 20 su switch B), i frame passano non taggati e le VLAN vengono collegate (errore di configurazione che permette comunicazione)."
361. The importance of MPLS (multi-protocol label switching) stems from the possibility to,Have a single control plan for different switching technologies,Balance traffic across a server farm,Realize devices that can operate without needing to be configured,Realize switches with specific support to guarantee quality of service,A,"MPLS disaccoppia il piano di controllo (IP routing) dal piano dati, permettendo di usare un unico sistema di controllo su diverse tecnologie di trasporto (ATM, Ethernet, Frame Relay)."
"363. In the MPLS architecture, LSPs (label switched paths)",Consist in the shortest path towards a given destination,Represent alternative paths for forwarding packets,Are set up by network nodes that agree on the labels to be used for packets belonging to a specific forwarding equivalence class (FEC),Are exchanged by routers to create a map of the network,C,Un LSP è un percorso unidirezionale stabilito attraverso la rete MPLS. Si crea quando i router concordano (Label Binding) su quale etichetta usare per una certa destinazione (FEC).
372. Centralized routing,Mandates that traffic traverses a specific network node,Is an obsolete solution that is never used in modern networks,Mandates that network nodes do not exchange routing information,Consists in one network node computing routes for other network nodes and providing the computed routes to them,D,"Nel routing centralizzato (es. SDN), un controllore centrale calcola i percorsi per tutti i nodi della rete e installa le tabelle di inoltro, invece di far calcolare le rotte a ogni singolo router."
"373. Using a privacy-aware autoconfiguration method (RFC-4941), an IPv6 host contains an address:",With both prefix and interface ID that are untraceable,With an untraceable prefix,Only valid within a VPN which guarantees user privacy,With an untraceable interface ID,D,"Le Privacy Extensions (RFC 4941) generano un Interface ID casuale e temporaneo che cambia nel tempo, impedendo il tracciamento dell'attività dell'host basato su un ID fisso (come il MAC address)."
374. One of the main properties of the new 5G infrastructure is,The comeback to the circuit switching technology,The joint use of virtualization techniques and flexible solutions for the network control (network slicing),The use of virtualization techniques on mobile terminals,The use of software emulators for the design,B,"Il 5G si basa massicciamente sulla virtualizzazione (NFV) e sul SDN per creare 'fette' di rete virtuali (Network Slicing) ottimizzate per diversi servizi (es. IoT, banda larga, bassa latenza)."
375. The fact that a VPN supports centralized Internet access means that,Packets sent to stations that are not part of the private network could follow a sub-optimal path,The corporate network must utilize a single internet service provider,Public traffic uses the corporate network infrastructure in a negligible way,It is not necessary to deploy devices such as firewalls,A,"In una VPN 'Full Tunnel' centralizzata, tutto il traffico (anche verso Internet) passa per il gateway aziendale. Se l'utente è remoto, il traffico fa un percorso a 'trombone' (casa -> azienda -> internet), spesso sub-ottimale."
376. The MAC address of an ICMPv6 Neighbor Solicitation packet is,a broadcast address,an anycast address,a multicast address,a unicast address,C,Il pacchetto Neighbor Solicitation viene incapsulato in un frame Ethernet con indirizzo di destinazione Multicast (mappato dall'indirizzo IP Solicited-Node multicast).
377. Indicate the false claim among the below statements about a SSL-based VPN,There is no authentication of the IP header,They are weak against DOS attacks,Standard solutions are available,Tunnels over TCP or UDP connections are used,C,"A differenza di IPsec che è uno standard rigido, le VPN SSL sono state storicamente proprietarie e non c'è un unico standard interoperabile universale (anche se esistono protocolli diffusi come OpenVPN)."
378. The term handover in cellular networks refer to,The movement of a mobile terminal from a cell to another without the interruption of an active communication,The use of a mobile terminal in the network of a different operator,"The movement of a mobile terminal from a cell to another, even if in that moment there are no active communications",The turn on of the mobile terminal after a long period of inactivity,A,L'handover (o handoff) è il processo critico che mantiene attiva una chiamata o sessione dati mentre l'utente si sposta tra celle diverse.
379. In a cellular network operating according to the FDMA technology,Only one frequency is adopted for the entire network,Voice calls are not possible,Frequencies to use are randomly selected,Available frequencies are divided among a group of neighboring cells and then reused in sufficiently far cells,D,"In FDMA (Frequency Division Multiple Access), lo spettro disponibile è diviso in canali di frequenza distinti. Questi canali sono assegnati alle celle secondo uno schema di riuso per evitare interferenze."
380. In MPLS label binding consists in,Including a label in BGP advertisements,Associating a label to a routing path in the network,Associating a label to a forwarding equivalence class (FEC),Sending to another MPLS node a label associated to a FEC,C,Il Label Binding è l'atto logico di associare un'etichetta specifica a una FEC (es. un prefisso IP di destinazione). La distribuzione di questa associazione avviene poi tramite protocolli.
"381. In the context of VPNs, traffic encryption is",Not utilized in any VPN solution,An essential component that is the basis of every VPN solution,An important component but not strictly necessary/available in every VPN solution,"An important component but not strictly necessary, and it is not supported in a few VPN solutions",C,"Mentre la cifratura è fondamentale per le VPN su Internet (IPsec), esistono tecnologie VPN (come MPLS L3VPN o L2VPN su rete provider) che separano il traffico logicamente ma non lo cifrano di default."
382. The smallest aggregation that can contain the IP networks 130.192.0.0/25 and 130.192.1.0/25 is:,130.192.0.0/24,130.192.1.0/24,130.192.1.0/23,130.192.0.0/23,D,"Le reti sono 0.0/25 e 1.0/25. Per aggregarle serve un blocco che copra da 0.0 a 1.127. La /23 (130.192.0.0/23) copre da 0.0 a 1.255, includendo entrambe le sottoreti."
383. The Count to Infinity,is a Link State-based algorithm to prevent the generation of loops,is a transient period in the Distance Vector algorithm,None of the other answers is correct,Helps to understand if a node no longer reachable,C,"Il 'Count to Infinity' è un *problema* tipico dei protocolli Distance Vector, non una soluzione o un semplice stato transitorio positivo. È il fenomeno per cui il costo di una rotta irraggiungibile cresce all'infinito."
384. The Solicited Node Multicast Address is,The multicast address used as source address,The multicast address that is inserted in the payload (Target Address field of ARPv6),The multicast address used destination address in a Neighbor Solicitation packet,The multicast address that is inserted in the payload (Target Address field of ICMPv6),C,È l'indirizzo di destinazione del pacchetto. Viene calcolato prendendo gli ultimi 24 bit dell'indirizzo unicast (Target) e aggiungendoli al prefisso FF02::1:FF.
385. Indicate the true claim among the below statements about a VPN,None of the other proposals,An end-to-end solution is always better than a site-to-site solution,A skewed channel is an IPSec tunnel that supports encryption only,Firewalls and IDSs cannot be placed inside a network protected by a VPN Gateway,A,"Le altre affermazioni sono false: end-to-end non è sempre meglio (dipende dai requisiti), firewall possono stare dietro VPN, e skewed channel non è un termine standard IPsec."
"386. In a GSM cellular network, a ""Regular Burst"" is used",Only for sending call control information,"For sending voice sample or, in case of need, some control information",During the connection phase to the GSM network,Only for sending voice samples,B,Il Regular Burst (o Normal Burst) è la struttura dati standard usata negli slot di traffico (TCH) per trasportare sia voce/dati utente sia segnalazione associata (FACCH).
387. Multicast groups in IPv4,Are identified by the list of IP addresses of the hosts belonging to the group,Are identified by means of special IP addresses that cannot be assigned to single hosts,are identified by the list of MAC addresses...,Do not exist,B,"I gruppi multicast sono identificati da indirizzi IP di Classe D (224.0.0.0/4). Questi indirizzi sono virtuali e rappresentano il gruppo, non una specifica interfaccia fisica."
388. Label distribution in MPLS,Can be performed implicitly through the routing protocol OSPF,Is not needed when network nodes deploy the BGP,Can be performed with the RSVP (Resource ReServation Protocol),Involves both network nodes and hosts,A,"In alcuni casi, la distribuzione delle etichette può essere 'piggybacked' (trasportata) direttamente dai protocolli di routing o, più comunemente, fatta da protocolli dedicati come LDP o RSVP-TE (estensione di RSVP)."
389. OSPF-TE and ISIS-TE include enhancements... standardized in the context of MPLS in order to,Enable the distribution of additional information (named constrained data) in support of constraint-based routing,Ensure faster convergence and enhance stability,Allow the independence of control plane and data plane,Include adequate fields in routing messages to support explicit routing,A,"Le estensioni TE (Traffic Engineering) aggiungono ai messaggi di routing informazioni sulle risorse disponibili (banda, colore link), permettendo di calcolare percorsi che soddisfano vincoli specifici (CSPF)."
390. The IPv6 address 2001:4600::0201:06FF:FEA5:3A4C is,An address that can be used on a server to offer a service over the public IPv6 Internet,An address that can be used by a host only to perform communications with another host on the same link,A private address,An address currently not valid in IPv6,A,"Inizia con 2001:, quindi è un indirizzo Global Unicast, pubblico e routabile su Internet (simile a un IP pubblico IPv4)."
391. Multicast communications in an IPv4 network,Are possible only within a single LAN,"Are always possible, IGMP only makes them more efficient",Are not possible without the deployment of additional protocols in the network,Are possible at global scale it is only required to enable the IGMP protocol in the network,C,"Per far funzionare il multicast attraverso i router (inter-rete), è indispensabile usare protocolli di routing multicast specifici (come PIM), oltre a IGMP che serve solo sulla LAN locale."
392. The distance Vector routing algorithm,Has shorter convergence time when compared to the link state algorithm,Is deployed in specific routing scenarios,Has better stability properties when compared to the link state algorithm,Is outdated and is not any longer used,B,"Sebbene meno potente del Link State, il Distance Vector (es. RIP, EIGRP) è ancora usato in specifici scenari (reti piccole, o come EIGRP nelle reti Cisco) per la sua semplicità."
393. The basic ideal of MPLS consists in,Inserting a label in IP packets so that network nodes can use it to determine the path,Inserting a label layer two frames...,Association a label to each packet so that the destination can identify the data flow...,Associating a label to each packet so that network nodes can use it to determine how to process such packet,D,"L'idea base è etichettare i pacchetti all'ingresso della rete. I nodi interni (LSR) guardano solo l'etichetta per decidere velocemente come inoltrare il pacchetto (Label Swapping), ignorando l'header IP."
394. An optical switch is a device capable of switching,Different optical channels on a given wavelength...,Packets arriving on a given optical channel...,An optical channel on a given wavelength from a given input fiber to different wavelength on different output fibers,An optical channel on a given wavelength from a given input fiber to a given output fiber,D,"Uno switch ottico (OXC) commuta interi segnali luminosi (lambda) da una fibra di ingresso a una di uscita, senza conversione elettrica."
395. The GRE (Generic Routing Encapsulation) protocol is utilized for:,Identifying the protocol encapsulated into an IP packet,Identifying the protocol encapsulated into an Ethernet frame,Exchanging routing information in various protocol architectures,Implementing encrypted tunneling in secure VPNs,A,"GRE aggiunge un header che specifica il tipo di protocollo trasportato (EtherType), permettendo di incapsulare pacchetti non-IP o IP dentro pacchetti IP."
"396. In the context of routing, redistribution consists in:",Redistributing traffic across multiple alternative paths...,Learning how to reach destinations without needing to exchange routing information...,Distributing the routing table of a router across multiple devices...,Distributing via a routing protocol routes acquired via another routing protocol even though this leads to loss of information,D,La redistribuzione è il processo di importare rotte apprese da una fonte (es. RIP) e annunciarle tramite un altro protocollo (es. OSPF). Questo comporta spesso la perdita delle metriche originali.
398. DWDM (Dense Wavelength Division Multiplexing) is a technology allowing to:,Package in a dense way a large number of optical fibers in the same cable,Multiplex/demultiplex optical signals (characterized by different wavelengths) on the same optical fiber,Multiplex/demultiplex various bit flows at different bit rates on a single optical channel,Switch an optical signal from the input of a device to its output port,B,"DWDM permette di trasmettere simultaneamente molteplici segnali ottici (ciascuno su una diversa lunghezza d'onda/colore) su un'unica fibra, moltiplicando la banda disponibile."
399. An IPv6 host can autoconfigure its own address by using:,A totally random 128 bit string,"A locally generated random value as interface ID, together with a proper prefix communicated by a router","Its own MAC address (extended to 64 bits if necessary) as interface ID, deriving the prefix from the IPv6 source address of the received packets",Its own MAC address (extended to 64 bits if necessary) as interface ID and a locally generated random value as prefix,C,"Nell'autoconfigurazione SLAAC, l'host combina il prefisso di rete ricevuto dai Router Advertisement con un Interface ID generato localmente (spesso derivato dal MAC address tramite EUI-64)."
400. Modern Ethernet networks are:,Usually based on hubs as interconnection devices,"Usually based on switches as interconnection devices, exclusively using multiple physical infrastructures for network segmentation",Usually based on hubs as interconnection devices and virtually segmented by VLANs,"Usually based on switches as interconnection devices and, if necessary, only virtually segmented by means of VLANS",D,Le reti Ethernet moderne sono 'Switched'. La segmentazione logica (separazione dei domini di broadcast) viene gestita tramite VLAN senza bisogno di separare fisicamente l'infrastruttura.
401. A 48-port Ethernet switch is used for interconnecting 47 hosts belonging to three different VLANs... All 47 ports are Access mode:,The 47 hosts can communicate without any further change,It is not possible to enable the communication... because at least three available ports would be needed,"It is possible to enable the communication among all the hosts using the single port that is still available, in addition to proper network devices",It is not possible to enable the communication... because at least two available ports would be needed,C,"È possibile abilitare la comunicazione Inter-VLAN utilizzando l'unica porta libera (la 48esima) collegandola a un Router configurato in modalità 'Trunk' (Router-on-a-stick), che instraderebbe il traffico tra le tre VLAN."
402. The DS-Lite technique for the IPv4-IPv6 transition is based on the fact that,Private IPv4 addresses are never adopted on user devices,The NAT is placed on the Address Family Translation Router (AFTR),IPv6-only hosts cannot be connected to the network,The NAT is placed on the Customer Premises Equipment (CPE) of the user,B,"In DS-Lite, il CPE non esegue il NAT ma incapsula il traffico. Il NAT IPv4 è centralizzato presso l'ISP sull'AFTR (Large Scale NAT)."
403. Two hosts A (130.192.0.1/26) and B (130.192.0.1/23) belong to the same physical network:,A directly communicates with B but not vice versa,A communicates with B only by means of an Ethernet switch,A directly communicates with B and viceversa,B directly communicates with A but not vice versa,D,"A (mask /26) vede B come esterno alla sua sottorete, quindi invia al router. B (mask /23, più ampia) vede A come interno alla sua sottorete, quindi invia direttamente (ARP). Risultato: B comunica diretto con A, ma A deve usare il router per parlare con B."
404. Quando un host IPv6 ha necessità di imparare l'indirizzo MAC associato ad un indirizzo IPv6:,Può inviare in broadcast sulla rete un particolare messaggio ICMPv6,Può inviare in broadcast sulla rete un messaggio ARP Request,Può inviare in multicast sulla rete un particolare messaggio ICMPv6,Può inviare in unicast sulla rete un particolare messaggio ICMPv6,C,"Il Neighbor Discovery Protocol (NDP) usa messaggi ICMPv6 'Neighbor Solicitation' inviati all'indirizzo 'Solicited-Node Multicast' per risolvere il MAC address, evitando il broadcast."
405. Se un host IPv4 vuole comunicare con un host IPv6,Può farlo senza problemi,"Può farlo utilizzando un terzo nodo che sia in grado si sostituire, nei pacchetti, l'opportuno header IPv6","Non può farlo, è necessario sostituire il sistema operativo","Può farlo utilizzando un terzo nodo che sia in grado si sostituire, nell'header del pacchetto, l'indirizzo IPv4 destinazione con il corrispondente indirizzo IPv6",D,È necessario un meccanismo di traduzione (come NAT64/DNS64) in cui un dispositivo intermedio traduce l'header del pacchetto da IPv4 a IPv6 e viceversa.
406. L'address range IP 130.192.4.0/23 rappresenta la più piccola aggregazione possibile di...,130.192.5.0/26 e 130.192.6.0/26,130.192.4.0/24 e 130.192.5.0/25,130.192.3.0/24 e 130.192.4.0/24,130.192.4.0/25 e 130.192.4.128/25,B,"(Nota: Probabile refuso nelle opzioni originali, l'aggregazione esatta di una /23 è 4.0/24 + 5.0/24). Tra le opzioni, la B (4.0/24 + parte della 5.0) è l'unica che cade interamente nel range della /23 senza uscire fuori o includere reti precedenti."
"408. Date due stazioni A e B sulla stessa rete fisica, indicare la configurazione che permette ad A di comunicare direttamente con B, ma a B di comunicare con A solo attraverso un router:",A: 130.192.1.1/25 - B: 130.192.1.100/25,A: 130.192.1.1/25 - B: 130.192.1.200/26,A: 130.192.1.1/25 - B: 130.192.1.100/26,A: 130.192.1.1/26 - B: 130.192.1.100/25,C,"A (mask /25) vede B (100) come locale -> invia diretto. B (mask /26, range 64-127) vede A (1) come esterno -> invia al router. Questa configurazione soddisfa la richiesta."
409. The OSPF (Open Shortest Path First) routing protocol:,Is suitable to large size networks because routers do not need to exchange messages,Is obsolete,Supports hierarchical routing which has the advantage of enabling the protocol to operate on large size networks,Is deployed only on small size networks,C,"OSPF supporta il routing gerarchico tramite il concetto di 'Aree' (Area 0, Area 1, etc.), limitando la dimensione del database topologico e rendendolo scalabile per grandi reti."
"410. In a provider provisioned access VPN solution, a remote host that activates a VPN session has:",A single address used to communicate with any other host,A single address used to communicate only with corporate hosts,"Two addresses: one used to reach the VPN gateway, and the other one to communicate with any other host","Two addresses: one used to communicate with corporate hosts, the other one to reach the corporate VPN gateway",D,"In una VPN ad accesso remoto, l'host ha il suo indirizzo IP fisico (per connettersi a Internet e al Gateway VPN) e riceve un indirizzo IP virtuale (Tunnel IP) per comunicare dentro la rete aziendale."
